Product Name,Status,Local Request Timestamp,Begin Trip Local Timestamp,Local Dropoff Timestamp,Trip Distance (miles),Duration (Seconds),Local Base Fare,Local Original Fare,Local Cancellation Fee,Currency Code,Set Destination Trip
UberX,completed,2022-02-16T16:45:02.000Z,2022-02-16T16:50:17.000Z,2022-02-16T16:58:18.000Z,2.151948122,481,1.87,13.17,0,USD,TRUE
UberX,completed,2022-02-16T16:29:22.000Z,2022-02-16T16:32:45.000Z,2022-02-16T16:44:43.000Z,2.230047219,718,1.87,13.65,0,USD,TRUE
UberX,completed,2022-02-16T15:19:05.000Z,2022-02-16T15:31:08.000Z,2022-02-16T16:27:36.000Z,27.24633866116277,3388,1.87,49.02,0,USD,TRUE
UberX,completed,2022-02-15T18:03:03.000Z,2022-02-15T18:07:46.000Z,2022-02-15T18:47:58.000Z,16.77981222,2412,1.87,38.23,0,USD,FALSE
UberX,completed,2022-02-15T17:42:29.000Z,2022-02-15T17:51:35.000Z,2022-02-15T18:03:47.000Z,1.719756429,732,1.87,10.99,0,USD,TRUE
UberX,completed,2022-02-15T16:58:53.000Z,2022-02-15T17:06:28.000Z,2022-02-15T17:49:20.000Z,16.86441350510671,2572,1.87,34.1,0,USD,TRUE
UberX,completed,2022-02-15T16:42:03.000Z,2022-02-15T16:50:31.000Z,2022-02-15T17:01:57.000Z,3.653344137,686,1.87,9.75,0,USD,TRUE
UberX,completed,2022-02-15T16:28:35.000Z,2022-02-15T16:34:40.000Z,2022-02-15T16:45:41.000Z,3.003313357,661,1.87,8.94,0,USD,TRUE
UberX,completed,2022-02-15T16:15:59.000Z,2022-02-15T16:13:05.000Z,2022-02-15T16:28:04.000Z,9.528868282,899,1.87,19.24,0,USD,FALSE
UberX,completed,2022-02-15T15:24:17.000Z,2022-02-15T15:38:04.000Z,2022-02-15T16:01:07.000Z,14.55395026971113,1383,1.87,41.15,0,USD,FALSE
UberX,completed,2022-02-12T00:12:59.000Z,2022-02-12T00:19:37.000Z,2022-02-12T00:32:52.000Z,7.208206615,795,1.87,15.28,0,USD,TRUE
UberX,completed,2022-02-11T23:59:31.000Z,2022-02-12T00:05:04.000Z,2022-02-12T00:12:35.000Z,1.955341001,451,1.87,8.08,0,USD,TRUE
UberX,completed,2022-02-11T23:34:43.000Z,2022-02-11T23:43:01.000Z,2022-02-12T00:00:07.000Z,5.430068922,1026,1.87,16.92,0,USD,TRUE
UberX,completed,2022-02-11T23:09:24.000Z,2022-02-11T23:12:54.000Z,2022-02-11T23:34:16.000Z,4.953938458,1282,1.87,15.27,0,USD,FALSE
UberX,completed,2022-02-11T22:49:52.000Z,2022-02-11T22:52:22.000Z,2022-02-11T23:11:11.000Z,6.263025764,1129,1.87,15.9,0,USD,FALSE
UberX,completed,2022-02-11T22:34:55.000Z,2022-02-11T22:37:48.000Z,2022-02-11T22:51:26.000Z,3.71197758,818,1.87,11.7,0,USD,FALSE
UberX,completed,2022-02-11T22:20:23.000Z,2022-02-11T22:22:59.000Z,2022-02-11T22:34:49.000Z,2.375399652,710,1.87,9.77,0,USD,FALSE
UberX,completed,2022-02-11T22:16:29.000Z,2022-02-11T22:18:33.000Z,2022-02-11T22:21:51.000Z,0.636173093,198,1.87,6.23,0,USD,FALSE
UberX,completed,2022-02-11T21:34:24.000Z,2022-02-11T21:47:25.000Z,2022-02-11T22:13:03.000Z,5.189849525,1538,1.87,31.26,0,USD,FALSE
UberX,fare_split,2022-02-11T21:34:24.000Z,2022-02-11T21:47:25.000Z,2022-02-11T22:13:03.000Z,5.189849525,1538,1.87,31.26,0,USD,FALSE
UberX,completed,2022-02-11T21:05:00.000Z,2022-02-11T21:11:14.000Z,2022-02-11T21:24:24.000Z,3.332746243,790,1.87,11.21,0,USD,FALSE
UberX,completed,2022-02-11T20:47:45.000Z,2022-02-11T20:53:03.000Z,2022-02-11T21:06:54.000Z,3.956407758,831,1.87,12.02,0,USD,FALSE
UberX,completed,2022-02-11T19:54:07.000Z,2022-02-11T20:00:30.000Z,2022-02-11T20:06:44.000Z,1.495645408,374,1.87,9.07,0,USD,FALSE
UberX,completed,2022-02-11T19:39:12.000Z,2022-02-11T19:41:20.000Z,2022-02-11T19:53:20.000Z,5.389816031,720,1.87,15.49,0,USD,FALSE
UberX,completed,2022-02-11T19:01:48.000Z,2022-02-11T19:07:55.000Z,2022-02-11T19:30:45.000Z,5.176346266,1370,1.87,22.44,0,USD,FALSE
UberX,completed,2022-02-11T17:31:15.000Z,2022-02-11T17:40:17.000Z,2022-02-11T18:25:32.000Z,18.31688361040615,2715,1.87,44.4,0,USD,FALSE
UberX,completed,2022-02-11T17:20:21.000Z,2022-02-11T17:26:04.000Z,2022-02-11T17:35:58.000Z,3.450899592,594,1.87,20.13,0,USD,FALSE
UberX,completed,2022-02-11T17:01:09.000Z,2022-02-11T17:07:29.000Z,2022-02-11T17:20:50.000Z,2.41800308,801,1.87,12.01,0,USD,TRUE
UberX,completed,2022-02-11T16:32:54.000Z,2022-02-11T16:40:10.000Z,2022-02-11T17:03:38.000Z,5.036839549,1408,1.87,18.73,0,USD,TRUE
UberX,completed,2022-02-11T15:31:37.000Z,2022-02-11T15:45:31.000Z,2022-02-11T16:38:07.000Z,16.89247055088548,3156,1.87,38.72,0,USD,TRUE
UberX,completed,2022-02-10T19:54:23.000Z,2022-02-10T20:04:24.000Z,2022-02-10T20:26:06.000Z,8.875154145,1302,1.87,21.25,0,USD,FALSE
UberX,completed,2022-02-10T19:48:51.000Z,2022-02-10T19:51:04.000Z,2022-02-10T19:58:59.000Z,1.30886803,475,1.87,9.4,0,USD,FALSE
UberX,completed,2022-02-10T18:33:48.000Z,2022-02-10T18:45:07.000Z,2022-02-10T19:08:26.000Z,6.736305143,1399,1.87,19.48,0,USD,FALSE
UberX,completed,2022-02-10T18:09:21.000Z,2022-02-10T18:14:12.000Z,2022-02-10T18:41:36.000Z,7.521908462,1644,1.87,25.74,0,USD,FALSE
UberX,completed,2022-02-10T17:42:40.000Z,2022-02-10T17:53:02.000Z,2022-02-10T18:05:13.000Z,2.408055598,731,1.87,15.17,0,USD,FALSE
UberX,completed,2022-02-10T16:58:09.000Z,2022-02-10T17:06:54.000Z,2022-02-10T17:29:31.000Z,7.458406826,1357,1.87,22.03,0,USD,FALSE
UberX,completed,2022-02-10T16:18:32.000Z,2022-02-10T16:26:40.000Z,2022-02-10T17:01:58.000Z,5.641625308,2118,1.87,20.05,0,USD,TRUE
RiderItemDelivery,completed,2022-02-10T15:10:41.000Z,2022-02-10T15:20:44.000Z,2022-02-10T16:20:09.000Z,30.27375493890974,3565,2.19,54.15,0,USD,TRUE
UberX,completed,2022-02-10T14:55:19.000Z,2022-02-10T14:58:10.000Z,2022-02-10T15:11:20.000Z,5.461250632,790,1.87,12.16,0,USD,TRUE
UberX,completed,2022-02-09T22:18:29.000Z,2022-02-09T22:30:01.000Z,2022-02-09T22:38:27.000Z,1.869109849,506,1.87,14.52,0,USD,TRUE
UberX,completed,2022-02-09T21:57:49.000Z,2022-02-09T22:05:40.000Z,2022-02-09T22:19:01.000Z,5.673407542,801,1.87,14.94,0,USD,TRUE
UberX,completed,2022-02-09T21:17:36.000Z,2022-02-09T21:28:13.000Z,2022-02-09T21:58:19.000Z,24.75627027874396,1806,1.87,41.61,0,USD,TRUE
UberX,completed,2022-02-09T20:38:56.000Z,2022-02-09T20:46:25.000Z,2022-02-09T21:16:37.000Z,23.01517234266935,1812,1.87,39.82,0,USD,FALSE
UberX,completed,2022-02-09T20:20:56.000Z,2022-02-09T20:28:55.000Z,2022-02-09T20:41:56.000Z,6.632530677,781,1.87,17.96,0,USD,FALSE
UberX,completed,2022-02-09T19:45:43.000Z,2022-02-09T19:47:11.000Z,2022-02-09T20:03:18.000Z,5.177874828,967,1.87,13.97,0,USD,FALSE
UberX,completed,2022-02-09T19:23:11.000Z,2022-02-09T19:29:21.000Z,2022-02-09T19:42:53.000Z,4.702028938,812,1.87,14.47,0,USD,FALSE
UberX,completed,2022-02-09T19:15:54.000Z,2022-02-09T19:15:20.000Z,2022-02-09T19:28:06.000Z,2.625918023,766,1.87,12.56,0,USD,FALSE
UberX,completed,2022-02-09T17:41:25.000Z,2022-02-09T17:50:27.000Z,2022-02-09T18:12:22.000Z,3.852659979,1315,1.87,17.02,0,USD,FALSE
UberX,completed,2022-02-09T16:20:28.000Z,2022-02-09T16:29:17.000Z,2022-02-09T16:58:42.000Z,7.086426002,1765,1.87,19.89,0,USD,TRUE
UberX,completed,2022-02-09T16:00:20.000Z,2022-02-09T16:12:25.000Z,2022-02-09T16:19:55.000Z,1.056481447,450,1.87,7.5,0,USD,TRUE
UberX,completed,2022-02-09T15:38:58.000Z,2022-02-09T15:40:45.000Z,2022-02-09T16:03:58.000Z,8.294381009,1393,1.87,19.33,0,USD,TRUE
UberX,completed,2022-02-08T21:10:59.000Z,2022-02-08T21:16:17.000Z,2022-02-08T21:25:56.000Z,3.163582152,579,1.87,8.71,0,USD,FALSE
UberX,completed,2022-02-08T20:37:03.000Z,2022-02-08T20:41:53.000Z,2022-02-08T21:08:48.000Z,21.02093081258544,1615,1.87,42.83,0,USD,FALSE
UberX,completed,2022-02-08T20:09:13.000Z,2022-02-08T20:14:52.000Z,2022-02-08T20:39:00.000Z,18.82691485345715,1448,1.87,47.2,0,USD,FALSE
UberX,completed,2022-02-08T19:00:52.000Z,2022-02-08T19:06:45.000Z,2022-02-08T19:37:18.000Z,18.67820080876796,1833,1.87,38.85,0,USD,FALSE
UberX,completed,2022-02-08T18:09:16.000Z,2022-02-08T18:13:30.000Z,2022-02-08T18:56:46.000Z,17.43130076633301,2596,1.87,47.07,0,USD,FALSE
UberX,completed,2022-02-08T17:07:40.000Z,2022-02-08T17:19:14.000Z,2022-02-08T18:08:12.000Z,11.89724536234906,2938,1.87,45.87,0,USD,FALSE
UberX,completed,2022-02-08T16:35:26.000Z,2022-02-08T16:40:58.000Z,2022-02-08T17:13:30.000Z,11.26212500611391,1952,1.87,26.93,0,USD,TRUE
UberX,completed,2022-02-08T15:59:38.000Z,2022-02-08T16:02:20.000Z,2022-02-08T16:30:29.000Z,9.697383671,1689,1.87,22.26,0,USD,TRUE
UberX,completed,2022-02-08T15:28:48.000Z,2022-02-08T15:39:38.000Z,2022-02-08T15:54:57.000Z,8.673966554,919,1.87,24.67,0,USD,TRUE
UberX,completed,2022-02-06T00:52:02.000Z,2022-02-06T01:04:52.000Z,2022-02-06T01:19:36.000Z,8.192436312,884,1.87,24.58,0,USD,TRUE
UberX,completed,2022-02-06T00:04:07.000Z,2022-02-06T00:10:27.000Z,2022-02-06T00:47:59.000Z,16.81335487465408,2252,1.87,37.49,0,USD,TRUE
UberX,completed,2022-02-06T00:01:37.000Z,2022-02-06T00:04:20.000Z,2022-02-06T00:07:04.000Z,0.641088558,164,1.87,7.98,0,USD,TRUE
UberX,completed,2022-02-05T23:36:54.000Z,2022-02-05T23:42:06.000Z,2022-02-05T23:58:53.000Z,5.793606903,1007,1.87,29.88,0,USD,FALSE
UberX,completed,2022-02-05T22:53:29.000Z,2022-02-05T23:12:08.000Z,2022-02-05T23:35:15.000Z,15.78869930034286,1387,1.87,35.59,0,USD,FALSE
UberX,completed,2022-02-05T22:40:10.000Z,2022-02-05T22:52:18.000Z,2022-02-05T23:06:44.000Z,8.068196269,866,1.87,25.02,0,USD,FALSE
UberX,completed,2022-02-05T22:23:02.000Z,2022-02-05T22:39:53.000Z,2022-02-05T22:46:18.000Z,1.594790909,385,1.87,9.94,0,USD,FALSE
UberX,completed,2022-02-05T22:03:48.000Z,2022-02-05T22:15:00.000Z,2022-02-05T22:33:12.000Z,9.334857514,1092,1.87,31.44,0,USD,FALSE
UberX,completed,2022-02-05T21:53:08.000Z,2022-02-05T21:57:24.000Z,2022-02-05T22:07:54.000Z,4.505211617,630,1.87,13.13,0,USD,FALSE
UberX,completed,2022-02-05T21:32:26.000Z,2022-02-05T21:43:29.000Z,2022-02-05T21:55:45.000Z,3.435112405,736,1.87,11.01,0,USD,FALSE
UberX,completed,2022-02-05T21:06:12.000Z,2022-02-05T21:18:31.000Z,2022-02-05T21:38:00.000Z,5.975731256,1169,1.87,18.22,0,USD,FALSE
UberX,completed,2022-02-05T20:45:18.000Z,2022-02-05T20:51:20.000Z,2022-02-05T21:07:06.000Z,6.525857455,946,1.87,15.29,0,USD,FALSE
UberX,completed,2022-02-05T19:16:30.000Z,2022-02-05T19:24:09.000Z,2022-02-05T19:36:59.000Z,3.09526528,770,1.87,14.58,0,USD,FALSE
UberX,completed,2022-02-05T19:09:10.000Z,2022-02-05T19:12:48.000Z,2022-02-05T19:23:24.000Z,2.04529396,636,1.87,14.31,0,USD,FALSE
UberX,completed,2022-02-05T18:27:23.000Z,2022-02-05T18:39:22.000Z,2022-02-05T19:08:36.000Z,13.87761239762095,1754,1.87,29.82,0,USD,FALSE
UberX,completed,2022-02-05T18:05:09.000Z,2022-02-05T18:11:28.000Z,2022-02-05T18:33:37.000Z,9.179477066,1329,1.87,22.46,0,USD,FALSE
UberX,completed,2022-02-05T17:31:19.000Z,2022-02-05T17:45:53.000Z,2022-02-05T18:08:44.000Z,3.954058941,1371,1.87,15.65,0,USD,FALSE
UberX,completed,2022-02-05T17:21:40.000Z,2022-02-05T17:30:27.000Z,2022-02-05T17:38:21.000Z,1.03429643,474,1.87,11.58,0,USD,FALSE
UberX,completed,2022-02-05T16:14:20.000Z,2022-02-05T16:20:12.000Z,2022-02-05T16:50:03.000Z,11.60979251941188,1791,1.87,24.76,0,USD,FALSE
UberX,completed,2022-02-05T15:32:37.000Z,2022-02-05T15:40:09.000Z,2022-02-05T16:17:29.000Z,13.48551541731634,2240,1.87,40.7,0,USD,FALSE
UberX,completed,2022-02-04T21:32:59.000Z,2022-02-04T21:46:56.000Z,2022-02-04T21:56:12.000Z,2.782997427,556,1.87,9.44,0,USD,TRUE
UberX,completed,2022-02-04T21:18:59.000Z,2022-02-04T21:23:12.000Z,2022-02-04T21:37:20.000Z,5.864559632,848,1.87,14.12,0,USD,TRUE
UberX,completed,2022-02-04T21:06:15.000Z,2022-02-04T21:08:20.000Z,2022-02-04T21:21:11.000Z,3.502346975,771,1.87,14.26,0,USD,TRUE
UberX,completed,2022-02-04T20:38:41.000Z,2022-02-04T20:43:01.000Z,2022-02-04T21:06:03.000Z,9.316405825,1382,1.87,24.86,0,USD,FALSE
UberX,completed,2022-02-04T20:19:33.000Z,2022-02-04T20:26:17.000Z,2022-02-04T20:29:44.000Z,0.804877673,207,1.87,10.48,0,USD,FALSE
UberX,completed,2022-02-04T18:48:21.000Z,2022-02-04T19:04:32.000Z,2022-02-04T19:25:15.000Z,5.417769631,1243,1.87,21.56,0,USD,FALSE
UberX,completed,2022-02-04T18:18:13.000Z,2022-02-04T18:27:37.000Z,2022-02-04T18:52:46.000Z,11.60580447443833,1509,1.87,28.64,0,USD,FALSE
UberX,completed,2022-02-04T18:15:35.000Z,2022-02-04T18:16:59.000Z,2022-02-04T18:23:55.000Z,1.257298196,416,1.87,16.77,0,USD,TRUE
UberX,completed,2022-02-04T17:36:52.000Z,2022-02-04T17:52:20.000Z,2022-02-04T17:59:50.000Z,1.761030799,450,1.87,12.16,0,USD,TRUE
UberX,completed,2022-02-04T16:43:46.000Z,2022-02-04T16:49:39.000Z,2022-02-04T17:44:46.000Z,22.14987497908545,3307,1.87,44.5,0,USD,TRUE
UberX,completed,2022-02-04T16:17:48.000Z,2022-02-04T16:26:09.000Z,2022-02-04T16:38:32.000Z,5.783630358,743,1.87,18.51,0,USD,TRUE
UberX,completed,2022-02-04T15:50:24.000Z,2022-02-04T15:52:57.000Z,2022-02-04T15:59:29.000Z,2.178076222,392,1.87,6.77,0,USD,TRUE
UberX,completed,2022-02-03T19:43:36.000Z,2022-02-03T19:50:20.000Z,2022-02-03T20:01:24.000Z,1.534832157,664,1.87,9.41,0,USD,TRUE
UberX,completed,2022-02-03T19:31:55.000Z,2022-02-03T19:35:40.000Z,2022-02-03T19:44:10.000Z,1.897065467,510,1.87,8.31,0,USD,TRUE
UberX,completed,2022-02-03T19:13:53.000Z,2022-02-03T19:19:15.000Z,2022-02-03T19:31:12.000Z,3.077683325,717,1.87,10.55,0,USD,TRUE
UberX,completed,2022-02-03T18:47:30.000Z,2022-02-03T18:56:07.000Z,2022-02-03T19:17:09.000Z,6.857749024,1262,1.87,17.18,0,USD,TRUE
UberX,completed,2022-02-03T18:22:52.000Z,2022-02-03T18:33:50.000Z,2022-02-03T18:50:14.000Z,6.633038551,984,1.87,14.63,0,USD,TRUE
UberX,completed,2022-02-01T20:56:52.000Z,2022-02-01T21:01:29.000Z,2022-02-01T21:18:16.000Z,4.26889344,1007,1.87,13.28,0,USD,TRUE
UberX,completed,2022-02-01T20:06:33.000Z,2022-02-01T20:18:28.000Z,2022-02-01T20:21:05.000Z,0.505871077,157,1.87,6.23,0,USD,TRUE
UberX,completed,2022-02-01T19:19:18.000Z,2022-02-01T19:27:14.000Z,2022-02-01T20:11:10.000Z,19.56485396604723,2636,1.87,37.71,0,USD,FALSE
UberX,completed,2022-02-01T19:06:18.000Z,2022-02-01T19:10:00.000Z,2022-02-01T19:15:36.000Z,1.348314549,336,1.87,7,0,USD,FALSE
UberX,completed,2022-02-01T18:35:08.000Z,2022-02-01T18:38:40.000Z,2022-02-01T19:06:56.000Z,4.442844098,1696,1.87,17.99,0,USD,FALSE
UberX,completed,2022-02-01T17:36:59.000Z,2022-02-01T17:47:25.000Z,2022-02-01T18:11:28.000Z,4.253625588,1443,1.87,20.81,0,USD,FALSE
UberX,completed,2022-02-01T16:52:53.000Z,2022-02-01T17:01:59.000Z,2022-02-01T17:40:16.000Z,7.840926635,2297,1.87,23.75,0,USD,TRUE
UberX,completed,2022-02-01T16:41:36.000Z,2022-02-01T16:45:36.000Z,2022-02-01T16:52:23.000Z,2.230678046,407,1.87,8.14,0,USD,TRUE
UberX,completed,2022-02-01T16:25:39.000Z,2022-02-01T16:29:48.000Z,2022-02-01T16:37:05.000Z,1.345272946,437,1.87,7.5,0,USD,TRUE
UberX,completed,2022-02-01T15:59:09.000Z,2022-02-01T16:04:19.000Z,2022-02-01T16:14:05.000Z,1.740102475,586,1.87,8.55,0,USD,TRUE
UberX,completed,2022-02-01T15:24:13.000Z,2022-02-01T15:33:44.000Z,2022-02-01T15:57:46.000Z,8.206909947,1442,1.87,18.29,0,USD,TRUE
UberX,completed,2022-01-31T18:20:16.000Z,2022-01-31T18:29:29.000Z,2022-01-31T18:46:21.000Z,4.067382738,1012,1.87,13.02,0,USD,TRUE
UberX,completed,2022-01-31T18:00:14.000Z,2022-01-31T18:10:44.000Z,2022-01-31T18:18:17.000Z,2.392665947,453,1.87,7.28,0,USD,TRUE
UberX,completed,2022-01-31T17:46:17.000Z,2022-01-31T17:59:41.000Z,2022-01-31T18:01:54.000Z,0.548178038,133,1.87,4.98,0,USD,TRUE
UberX,completed,2022-01-31T17:12:21.000Z,2022-01-31T17:26:32.000Z,2022-01-31T17:48:50.000Z,7.599373595,1338,1.87,17.09,0,USD,TRUE
UberX,completed,2022-01-31T16:47:48.000Z,2022-01-31T16:57:43.000Z,2022-01-31T17:20:30.000Z,9.335261859,1367,1.87,19.1,0,USD,TRUE
UberX,completed,2022-01-30T01:03:15.000Z,2022-01-30T01:27:40.000Z,2022-01-30T01:37:16.000Z,4.813468391,576,1.87,16.5,0,USD,TRUE
UberX,completed,2022-01-30T00:45:57.000Z,2022-01-30T00:51:49.000Z,2022-01-30T01:12:59.000Z,12.95548741747004,1270,1.87,32.15,0,USD,TRUE
UberX,completed,2022-01-30T00:31:14.000Z,2022-01-30T00:39:45.000Z,2022-01-30T00:46:11.000Z,1.783123622,386,1.87,13.11,0,USD,TRUE
UberX,completed,2022-01-29T23:56:33.000Z,2022-01-30T00:06:19.000Z,2022-01-30T00:35:35.000Z,16.47096161244594,1756,1.87,29.72,0,USD,TRUE
UberX,completed,2022-01-29T23:44:37.000Z,2022-01-29T23:56:17.000Z,2022-01-30T00:02:53.000Z,2.495340313,396,1.87,10.13,0,USD,TRUE
UberX,completed,2022-01-29T23:16:44.000Z,2022-01-29T23:30:52.000Z,2022-01-29T23:44:15.000Z,5.059682503,803,1.87,30.1,0,USD,FALSE
UberX,completed,2022-01-29T22:52:32.000Z,2022-01-29T23:00:55.000Z,2022-01-29T23:11:17.000Z,3.978843019,622,1.87,11.04,0,USD,FALSE
UberX,completed,2022-01-29T22:47:19.000Z,2022-01-29T22:51:52.000Z,2022-01-29T22:55:26.000Z,1.221465298,214,1.87,6.3,0,USD,FALSE
UberX,completed,2022-01-29T22:38:45.000Z,2022-01-29T22:44:04.000Z,2022-01-29T22:48:13.000Z,1.065091675,249,1.87,9.09,0,USD,FALSE
UberX,completed,2022-01-29T21:18:31.000Z,2022-01-29T21:27:59.000Z,2022-01-29T21:33:20.000Z,1.735631171,321,1.87,7.66,0,USD,FALSE
UberX,completed,2022-01-29T20:50:25.000Z,2022-01-29T20:55:55.000Z,2022-01-29T21:10:23.000Z,5.847875808,868,1.87,14.2,0,USD,FALSE
UberX,completed,2022-01-29T20:39:13.000Z,2022-01-29T20:43:12.000Z,2022-01-29T20:50:36.000Z,2.495943575,444,1.87,12.36,0,USD,FALSE
UberX,completed,2022-01-29T19:57:10.000Z,2022-01-29T20:04:54.000Z,2022-01-29T20:35:28.000Z,4.860335992,1834,1.87,17.85,0,USD,FALSE
UberX,completed,2022-01-29T19:33:13.000Z,2022-01-29T19:42:08.000Z,2022-01-29T19:58:15.000Z,5.868724414,967,1.87,16.56,0,USD,FALSE
UberX,completed,2022-01-29T19:20:07.000Z,2022-01-29T19:28:21.000Z,2022-01-29T19:34:37.000Z,1.824026719,376,1.87,17.35,0,USD,FALSE
UberX,completed,2022-01-29T18:49:07.000Z,2022-01-29T18:54:47.000Z,2022-01-29T19:01:14.000Z,2.655549602,387,1.87,7.25,0,USD,FALSE
UberX,completed,2022-01-29T18:25:07.000Z,2022-01-29T18:35:14.000Z,2022-01-29T18:49:59.000Z,8.258897663,885,1.87,16.82,0,USD,FALSE
UberX,completed,2022-01-29T17:48:01.000Z,2022-01-29T18:01:42.000Z,2022-01-29T18:29:30.000Z,10.86502545,1668,1.87,23.38,0,USD,FALSE
UberX,completed,2022-01-29T17:24:01.000Z,2022-01-29T17:32:08.000Z,2022-01-29T17:55:23.000Z,9.993911934,1395,1.87,26.64,0,USD,FALSE
UberX,completed,2022-01-29T17:01:50.000Z,2022-01-29T17:10:09.000Z,2022-01-29T17:25:10.000Z,2.747281395,901,1.87,16.09,0,USD,TRUE
UberX,completed,2022-01-29T16:47:19.000Z,2022-01-29T16:53:32.000Z,2022-01-29T17:06:07.000Z,3.013729914,755,1.87,10.65,0,USD,TRUE
UberX,completed,2022-01-29T16:39:34.000Z,2022-01-29T16:44:32.000Z,2022-01-29T16:49:36.000Z,0.852886429,304,1.87,6.43,0,USD,TRUE
UberX,completed,2022-01-29T16:33:44.000Z,2022-01-29T16:37:59.000Z,2022-01-29T16:42:07.000Z,1.14921085,248,1.87,6.41,0,USD,TRUE
UberX,completed,2022-01-29T15:50:27.000Z,2022-01-29T16:01:52.000Z,2022-01-29T16:35:53.000Z,19.00649275994017,2041,1.87,35.8,0,USD,TRUE
UberX,completed,2022-01-28T22:55:42.000Z,2022-01-28T23:12:24.000Z,2022-01-28T23:36:14.000Z,16.93760901306737,1430,1.87,27.96,0,USD,TRUE
UberX,completed,2022-01-28T20:38:13.000Z,2022-01-28T20:45:24.000Z,2022-01-28T22:17:02.000Z,72.99815268642365,5498,1.87,103.47,0,USD,FALSE
UberX,completed,2022-01-28T19:48:56.000Z,2022-01-28T20:02:26.000Z,2022-01-28T20:25:42.000Z,13.14961070802754,1396,1.87,24.27,0,USD,FALSE
UberX,completed,2022-01-28T19:16:16.000Z,2022-01-28T19:28:33.000Z,2022-01-28T19:50:46.000Z,11.46494060560088,1333,1.87,23.35,0,USD,FALSE
UberX,completed,2022-01-28T18:54:45.000Z,2022-01-28T19:04:01.000Z,2022-01-28T19:16:04.000Z,5.447475133,723,1.87,11.82,0,USD,FALSE
UberX,completed,2022-01-28T18:29:32.000Z,2022-01-28T18:36:34.000Z,2022-01-28T18:57:22.000Z,12.05748512997186,1248,1.87,29.84,0,USD,FALSE
UberX,completed,2022-01-28T17:55:53.000Z,2022-01-28T18:07:35.000Z,2022-01-28T18:31:38.000Z,4.716408778,1443,1.87,24.82,0,USD,FALSE
UberX,completed,2022-01-28T17:42:22.000Z,2022-01-28T17:48:18.000Z,2022-01-28T17:59:36.000Z,3.217883075,678,1.87,18.26,0,USD,FALSE
UberX,completed,2022-01-28T16:32:59.000Z,2022-01-28T16:55:40.000Z,2022-01-28T17:45:06.000Z,28.10770480477236,2966,1.87,51.67,0,USD,FALSE
UberX,completed,2022-01-28T16:19:17.000Z,2022-01-28T16:30:48.000Z,2022-01-28T16:43:20.000Z,5.403293287,752,1.87,11.91,0,USD,FALSE
UberX,completed,2022-01-28T16:10:38.000Z,2022-01-28T16:18:15.000Z,2022-01-28T16:27:07.000Z,3.323905968,532,1.87,8.65,0,USD,FALSE
UberX,completed,2022-01-28T15:58:51.000Z,2022-01-28T16:06:55.000Z,2022-01-28T16:12:53.000Z,2.088221681,358,1.87,8.75,0,USD,FALSE
UberX,completed,2022-01-28T00:11:44.000Z,2022-01-28T00:26:12.000Z,2022-01-28T00:33:03.000Z,2.206858971,411,1.87,13.89,0,USD,TRUE
UberX,completed,2022-01-27T23:59:54.000Z,2022-01-28T00:09:58.000Z,2022-01-28T00:18:05.000Z,2.737309363,487,1.87,11.32,0,USD,TRUE
UberX,completed,2022-01-27T23:47:27.000Z,2022-01-27T23:54:12.000Z,2022-01-28T00:00:20.000Z,1.892554443,368,1.87,7.7,0,USD,TRUE
UberX,completed,2022-01-27T23:05:37.000Z,2022-01-27T23:26:19.000Z,2022-01-27T23:43:34.000Z,11.10446807993189,1035,1.87,20.85,0,USD,TRUE
UberX,completed,2022-01-27T22:43:52.000Z,2022-01-27T23:00:06.000Z,2022-01-27T23:14:08.000Z,7.375093118,842,1.87,16.14,0,USD,FALSE
UberX,completed,2022-01-27T22:19:34.000Z,2022-01-27T22:34:48.000Z,2022-01-27T22:52:32.000Z,10.61290408869025,1064,1.87,22.18,0,USD,FALSE
UberX,completed,2022-01-27T21:50:07.000Z,2022-01-27T21:56:32.000Z,2022-01-27T22:27:10.000Z,19.71571270546018,1838,1.87,41.29,0,USD,FALSE
UberX,completed,2022-01-27T21:38:23.000Z,2022-01-27T21:42:31.000Z,2022-01-27T21:53:10.000Z,3.838327903,639,1.87,12.72,0,USD,FALSE
UberX,completed,2022-01-27T21:33:34.000Z,2022-01-27T21:36:48.000Z,2022-01-27T21:38:24.000Z,0.334755275,96,1.87,6.23,0,USD,FALSE
UberX,completed,2022-01-27T21:21:50.000Z,2022-01-27T21:25:42.000Z,2022-01-27T21:34:08.000Z,2.306535208,506,1.87,8.71,0,USD,FALSE
UberX,completed,2022-01-27T20:55:46.000Z,2022-01-27T21:01:59.000Z,2022-01-27T21:23:52.000Z,12.93109201994665,1313,1.87,35.84,0,USD,FALSE
UberX,completed,2022-01-27T19:14:07.000Z,2022-01-27T19:26:57.000Z,2022-01-27T20:05:01.000Z,33.62966926,2284,1.87,58.12,0,USD,TRUE
UberX,completed,2022-01-27T19:04:59.000Z,2022-01-27T19:08:22.000Z,2022-01-27T19:12:53.000Z,1.453896278,271,1.87,5.52,0,USD,TRUE
UberX,completed,2022-01-27T18:19:58.000Z,2022-01-27T18:25:53.000Z,2022-01-27T18:57:44.000Z,19.66266026,1911,1.87,33.34,0,USD,FALSE
